K	Fitness	Objective	Algorithm	Base	Cluster	AlgorithmParameters	Time(s)
7	0.090458	MX	GeneticAlgorithm	Hepatitis	[0, 1, 2, 3, 0, 1, 1, 4, 5, 2, 6, 6, 1, 4, 0, 0, 6, 6, 3, 5, 3, 5, 0, 6, 2, 5, 5, 0, 0, 0, 3, 4, 3, 3, 1, 0, 0, 1, 5, 1, 2, 5, 5, 0, 1, 0, 0, 0, 4, 6, 0, 2, 4, 2, 0, 0, 3, 4, 5, 3, 0, 0, 0, 0, 0, 4, 5, 0, 0, 0, 6, 0, 0, 0, 3, 4, 2, 3, 6, 0, 0, 2, 0, 4, 4, 2, 5, 3, 0, 4, 0, 1, 3, 3, 2, 1, 6, 1, 4, 2, 5, 1, 0, 4, 4, 3, 5, 0, 2, 1, 4, 5, 0, 4, 5, 1, 1, 1, 3, 6, 3, 1, 1, 0, 0, 3, 2, 4, 1, 3, 0, 3, 0, 3, 2, 0, 4, 4, 6, 6, 4, 2, 2, 4, 4, 3, 0, 2, 6, 2, 5, 1, 3, 6, 1]	AG Crossover(0.900000) Mutation(0.100000)	  17.53100
7	0.085743	MX	BeeColonyOptimization	Hepatitis	[0, 0, 1, 1, 2, 1, 0, 3, 4, 5, 5, 3, 2, 6, 5, 4, 1, 4, 2, 1, 6, 5, 4, 5, 4, 4, 0, 0, 5, 4, 4, 0, 1, 1, 1, 5, 6, 4, 0, 1, 3, 2, 4, 2, 2, 3, 6, 5, 5, 1, 1, 3, 0, 0, 4, 0, 4, 5, 6, 0, 1, 0, 4, 6, 2, 3, 4, 6, 2, 0, 6, 3, 6, 0, 2, 1, 2, 3, 5, 3, 2, 2, 3, 5, 1, 0, 6, 2, 5, 5, 5, 6, 2, 2, 6, 4, 0, 2, 0, 3, 0, 4, 6, 5, 1, 3, 2, 6, 0, 3, 0, 5, 6, 1, 0, 3, 1, 5, 5, 3, 5, 4, 5, 4, 1, 6, 3, 6, 3, 3, 3, 1, 3, 0, 2, 6, 5, 3, 1, 2, 1, 3, 0, 5, 1, 4, 3, 1, 6, 3, 5, 1, 0, 0, 0]	BCO TurnsMaxNotImproved(5)	 325.20800
7	0.172150	MX	CoralReefOptimization	Hepatitis	[0, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 0, 3, 0, 4, 4, 0, 5, 0, 0, 5, 0, 0, 3, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 4, 0, 0, 1, 0, 0, 3, 5, 6, 5, 0, 5, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 0, 3, 0, 5, 0, 6, 0, 0, 0, 3, 4, 0, 0, 0, 1, 0, 0, 0, 2, 5, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 4, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 6, 0, 4, 5, 0, 4, 0, 0, 2, 1, 1, 3, 2, 1]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.050000) StepsUntilDepredation(1)	   4.04700
7	0.228484	MX	CoralReefOptimization	Hepatitis	[0, 1, 0, 2, 3, 3, 4, 0, 3, 0, 5, 1, 4, 4, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 5, 0, 0, 0, 0, 0, 2, 5, 0, 0, 0, 1, 2, 0, 5, 6, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 2, 0, 0, 0, 6, 2, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 3, 0, 0, 0, 0, 2, 0, 4, 0, 1, 0, 0, 0, 4, 0, 0, 0, 3, 1, 3, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0]	CRO dimension(25) InsertRand(true) InsertRank(false) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   4.23400
7	0.187234	MX	CoralReefOptimization	Hepatitis	[0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 4, 4, 0, 5, 0, 0, 0, 0, 0, 4, 4, 6, 4, 5, 0, 0, 0, 1, 4, 0, 4, 0, 0, 0, 5, 0, 0, 4, 0, 0, 6, 0, 0, 0, 0, 0, 6, 0, 0, 1, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 6, 0, 0, 0, 0, 5, 2, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 2, 0, 2, 1, 4, 0, 3, 6, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 1, 6, 0, 0, 0, 2, 0, 0, 4, 0, 0, 0, 4, 5, 2, 0, 3, 0, 0, 0, 5, 0, 0, 1, 3, 0, 0, 2, 0, 4, 4, 5, 3, 0, 0]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   7.03100
7	0.180952	MX	ParticleSwarmOptimization	Hepatitis	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 6, 0, 0, 0, 2, 2, 0, 3, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 5, 0, 0, 3, 0, 0, 0, 2, 0, 5, 0, 0, 4, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 6, 1, 0, 0, 0, 0, 5, 0, 6, 2, 0, 4, 3, 1, 0]	PSO P-OwnWay(0.950000) P-PreviousPosition(0.050000) P-BestPosition(0.000000)	 130.15700
8	0.113829	MX	AntColonyOptimization	Hepatitis	[0, 0, 1, 2, 3, 2, 4, 3, 5, 2, 6, 2, 7, 5, 7, 5, 4, 1, 6, 0, 4, 6, 5, 2, 7, 7, 1, 6, 5, 6, 2, 1, 6, 4, 1, 4, 7, 2, 1, 0, 1, 1, 6, 4, 6, 2, 5, 7, 1, 5, 3, 6, 1, 0, 3, 5, 1, 5, 7, 5, 0, 5, 3, 1, 5, 2, 6, 0, 1, 4, 6, 7, 0, 0, 5, 3, 2, 5, 5, 6, 7, 1, 4, 2, 3, 1, 0, 3, 3, 3, 2, 6, 7, 4, 4, 7, 4, 0, 0, 3, 1, 3, 1, 3, 1, 5, 1, 3, 7, 5, 0, 1, 3, 6, 3, 5, 0, 1, 1, 3, 2, 7, 4, 2, 3, 0, 6, 2, 2, 2, 5, 7, 5, 7, 5, 5, 7, 7, 6, 3, 1, 4, 1, 0, 0, 3, 3, 3, 7, 1, 2, 6, 5, 1, 6]	ACO MST(false) AFN(true) Alpha(0.500000) Beta(0.500000) Ro(0.200000)	   4.70300
8	0.099106	MX	GeneticAlgorithm	Hepatitis	[0, 1, 1, 2, 3, 2, 3, 4, 5, 0, 2, 1, 0, 6, 5, 7, 0, 4, 4, 3, 0, 2, 4, 7, 2, 4, 2, 0, 5, 7, 7, 0, 1, 7, 3, 7, 5, 5, 6, 5, 1, 5, 5, 5, 5, 5, 2, 7, 3, 3, 4, 3, 7, 1, 4, 4, 2, 3, 6, 3, 5, 1, 0, 2, 7, 0, 2, 0, 3, 1, 3, 0, 2, 0, 3, 4, 7, 6, 4, 7, 7, 0, 3, 3, 5, 7, 2, 3, 4, 5, 4, 5, 2, 1, 4, 3, 6, 5, 6, 2, 2, 3, 3, 3, 5, 3, 2, 5, 6, 6, 5, 0, 2, 1, 2, 5, 2, 0, 4, 3, 0, 0, 1, 5, 7, 7, 2, 7, 3, 6, 5, 1, 2, 7, 5, 1, 1, 7, 1, 5, 6, 4, 0, 6, 0, 5, 6, 3, 4, 2, 2, 6, 4, 5, 4]	AG Crossover(0.900000) Mutation(0.100000)	  20.40700
8	0.090076	MX	BeeColonyOptimization	Hepatitis	[0, 0, 1, 0, 0, 0, 2, 0, 0, 3, 4, 5, 6, 3, 4, 7, 2, 3, 7, 0, 0, 4, 0, 3, 2, 0, 2, 1, 1, 4, 4, 7, 1, 1, 0, 5, 2, 7, 4, 5, 4, 1, 0, 0, 4, 2, 0, 7, 7, 3, 5, 5, 1, 7, 4, 3, 0, 5, 3, 1, 3, 3, 6, 7, 0, 4, 3, 0, 7, 3, 0, 0, 6, 0, 0, 0, 7, 0, 3, 0, 5, 3, 2, 6, 3, 4, 7, 4, 2, 0, 6, 6, 3, 3, 2, 6, 0, 0, 3, 0, 4, 2, 6, 7, 6, 4, 6, 4, 5, 1, 7, 0, 5, 0, 7, 3, 7, 4, 5, 2, 5, 2, 7, 3, 1, 5, 1, 0, 3, 2, 4, 4, 5, 4, 5, 4, 3, 1, 3, 6, 5, 2, 0, 5, 0, 0, 1, 1, 2, 0, 6, 2, 7, 3, 0]	BCO TurnsMaxNotImproved(5)	 430.91800
8	0.141197	MX	CoralReefOptimization	Hepatitis	[0, 1, 2, 1, 1, 3, 1, 1, 4, 1, 1, 5, 1, 1, 0, 1, 4, 1, 6, 1, 1, 1, 2, 3, 4, 7, 1, 1, 1, 0, 1, 1, 1, 1, 7, 1, 1, 1, 1, 0, 0, 6, 5, 0, 0, 0, 2, 2, 0, 0, 4, 6, 0, 2, 6, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 7, 0, 5, 0, 0, 5, 0, 2, 1, 7, 5, 0, 6, 4, 6, 6, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 6, 5, 6, 6, 6, 2, 6, 6, 5, 6, 4, 2, 6, 2, 3, 4, 6, 4, 6, 6, 6, 6, 1, 0, 6, 6, 3, 2, 1, 5, 5, 6, 6, 5, 0, 6, 7, 7, 2, 6, 7, 3, 0, 0, 7, 0, 0, 0, 3, 4, 1, 3, 2, 7, 1, 2, 1, 4]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.050000) StepsUntilDepredation(1)	   4.64100
8	0.185305	MX	CoralReefOptimization	Hepatitis	[0, 0, 0, 0, 1, 1, 2, 0, 0, 3, 0, 0, 4, 0, 0, 0, 5, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 3, 0, 1, 6, 1, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 4, 7, 0, 3, 6, 4, 0, 0, 5, 2, 0, 0, 6, 0, 2, 5, 0, 0, 0, 2, 5, 0, 6, 0, 0, 2, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 6, 0, 0, 0, 7, 0, 0, 7, 4, 3, 0, 3, 0, 0, 6, 0, 7, 0, 0, 2, 6, 3, 0, 2, 0, 0, 7, 0, 0, 0, 0, 4, 0, 3, 0, 1, 0, 4, 0, 0, 4, 7, 0, 0, 0, 7, 7, 0, 0, 7, 0, 0, 4, 0, 0, 6, 0, 0, 0, 0, 0, 5, 7, 0]	CRO dimension(25) InsertRand(true) InsertRank(false) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   7.48500
8	0.179343	MX	CoralReefOptimization	Hepatitis	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 3, 1, 0, 4, 0, 5, 5, 2, 0, 0, 0, 5, 0, 0, 5, 6, 0, 0, 2, 0, 0, 6, 3, 0, 0, 0, 3, 0, 0, 7, 0, 0, 0, 7, 0, 0, 4, 0, 0, 6, 5, 7, 0, 0, 0, 0, 0, 2, 7, 0, 1, 4, 7, 4, 0, 0, 4, 0, 0, 0, 0, 1, 0, 0, 0, 0, 6, 2, 0, 0, 0, 0, 4, 7, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 5, 0, 0, 0, 1, 7, 0, 0, 6, 0, 0, 0, 0, 0, 2, 0, 0, 6, 0, 0, 2, 0, 3, 6, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 0, 4, 4, 4, 0, 0, 0, 3, 0, 3, 5, 0, 0, 0, 7, 5, 3, 0]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   5.00000
8	0.167384	MX	ParticleSwarmOptimization	Hepatitis	[0, 1, 1, 1, 1, 2, 1, 1, 1, 3, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 2, 3, 1, 6, 2, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1, 1, 6, 2, 4, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 0, 1, 6, 1, 1, 1, 1, 1, 6, 1, 0, 1, 1, 6, 4, 1, 5, 1, 1, 5, 1, 1, 1, 1, 0, 1, 1, 2, 7, 7, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 2, 1, 1, 0, 1, 2, 1, 1, 6, 3, 1, 6, 2, 1, 1, 4, 1, 1, 1, 1, 3, 1, 1, 1, 3, 1, 7, 1, 3, 0, 1, 1, 1, 4, 0, 5]	PSO P-OwnWay(0.950000) P-PreviousPosition(0.050000) P-BestPosition(0.000000)	 121.21700
8	0.102050	MX	AntColonyOptimization	Hepatitis	[0, 1, 0, 2, 2, 3, 2, 1, 3, 4, 1, 4, 5, 0, 4, 5, 2, 1, 2, 6, 7, 7, 1, 7, 4, 7, 3, 2, 7, 2, 0, 7, 1, 6, 0, 2, 5, 1, 7, 0, 4, 3, 2, 7, 5, 0, 2, 5, 7, 4, 7, 2, 5, 5, 7, 1, 7, 1, 6, 3, 1, 4, 5, 6, 0, 4, 7, 4, 7, 6, 0, 5, 6, 1, 0, 6, 0, 1, 7, 5, 2, 4, 1, 7, 2, 0, 4, 7, 6, 1, 0, 2, 5, 3, 7, 1, 5, 3, 4, 5, 2, 2, 1, 7, 5, 2, 3, 1, 0, 0, 5, 0, 5, 3, 3, 7, 4, 7, 4, 5, 3, 0, 4, 0, 7, 1, 1, 7, 5, 1, 6, 6, 0, 5, 5, 6, 0, 6, 2, 6, 2, 3, 3, 4, 0, 4, 7, 7, 4, 2, 6, 6, 3, 0, 7]	ACO MST(false) AFN(true) Alpha(0.500000) Beta(0.500000) Ro(0.200000)	   8.56300
8	0.111273	MX	GeneticAlgorithm	Hepatitis	[0, 1, 1, 2, 0, 3, 4, 3, 3, 3, 2, 1, 0, 5, 2, 6, 7, 1, 1, 5, 0, 1, 2, 1, 1, 0, 6, 3, 0, 0, 0, 7, 0, 5, 0, 1, 4, 3, 5, 6, 6, 0, 4, 4, 7, 5, 2, 0, 4, 0, 4, 3, 4, 4, 4, 0, 5, 1, 5, 0, 0, 0, 0, 2, 2, 7, 0, 5, 0, 1, 1, 5, 0, 0, 4, 5, 2, 0, 0, 1, 0, 0, 0, 0, 7, 0, 6, 4, 0, 6, 6, 3, 5, 7, 3, 5, 1, 2, 1, 1, 3, 2, 1, 0, 5, 0, 7, 5, 6, 0, 5, 2, 4, 4, 5, 1, 5, 3, 4, 2, 5, 0, 5, 6, 5, 0, 6, 2, 6, 4, 5, 5, 3, 4, 5, 1, 4, 6, 4, 6, 1, 1, 1, 3, 7, 2, 2, 6, 2, 7, 0, 4, 7, 5, 3]	AG Crossover(0.900000) Mutation(0.100000)	  14.87500
8	0.086744	MX	BeeColonyOptimization	Hepatitis	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 4, 5, 6, 0, 5, 0, 7, 4, 4, 3, 1, 1, 7, 5, 5, 3, 6, 3, 3, 7, 0, 7, 5, 6, 1, 6, 5, 4, 6, 5, 0, 0, 5, 6, 5, 5, 7, 5, 3, 2, 3, 4, 3, 1, 3, 6, 1, 6, 0, 2, 7, 5, 6, 2, 3, 3, 7, 3, 2, 2, 4, 2, 6, 4, 4, 5, 1, 0, 5, 2, 7, 6, 1, 2, 6, 7, 4, 0, 3, 5, 5, 1, 7, 2, 5, 6, 1, 7, 3, 3, 1, 1, 6, 3, 6, 7, 4, 2, 3, 1, 7, 4, 0, 0, 1, 1, 4, 4, 4, 2, 3, 0, 4, 7, 1, 2, 3, 5, 7, 7, 2, 4, 5, 0]	BCO TurnsMaxNotImproved(5)	 372.49800
8	0.167164	MX	CoralReefOptimization	Hepatitis	[0, 1, 2, 1, 3, 4, 0, 1, 1, 1, 0, 5, 6, 7, 1, 1, 2, 3, 0, 1, 1, 6, 5, 1, 1, 0, 4, 2, 7, 1, 2, 1, 0, 0, 5, 1, 7, 0, 1, 4, 5, 1, 1, 4, 0, 7, 1, 1, 6, 3, 1, 5, 1, 2, 2, 1, 1, 0, 6, 0, 1, 2, 2, 1, 6, 1, 5, 5, 0, 0, 7, 3, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 3, 4, 6, 0, 0, 0, 7, 2, 6, 4, 0, 0, 0, 0, 0, 4, 0, 4, 3, 0, 3, 0, 0, 0, 4, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 4, 0, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 5, 7, 2, 1, 5, 2, 6, 1, 1, 1, 1, 1, 2, 1, 5, 1, 2, 5, 3, 6, 0, 5]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.050000) StepsUntilDepredation(1)	   4.32800
8	0.227381	MX	CoralReefOptimization	Hepatitis	[0, 1, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 7, 3, 1, 0, 3, 6, 0, 0, 0, 0, 6, 0, 5, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 3, 0, 6, 0, 0, 3, 0, 0, 0, 0, 4, 0, 0, 6, 3, 0, 0, 0, 0, 1, 1, 0, 0, 0, 5, 1, 0, 0, 5, 0, 0, 0, 0, 7, 5, 0, 0, 6, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 5, 1, 0, 0, 4, 0]	CRO dimension(25) InsertRand(true) InsertRank(false) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   3.61000
8	0.215806	MX	CoralReefOptimization	Hepatitis	[0, 1, 2, 1, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 1, 4, 5, 6, 0, 0, 5, 6, 0, 0, 0, 0, 3, 0, 0, 0, 6, 0, 5, 5, 0, 0, 1, 5, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0, 2, 0, 4, 6, 0, 0, 0, 7, 0, 1, 0, 1, 2, 0, 0, 0, 2, 1, 4, 4, 5, 2, 1, 3, 0, 0, 0, 5, 0, 7, 0, 2, 0, 3, 0, 0, 6, 0, 0, 0, 1, 0, 0, 4, 6, 4, 0, 7, 0, 0, 2, 0, 2, 7, 2, 0, 0, 0, 7, 0, 2, 0, 0, 1, 5, 5, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 3, 7, 0, 0, 0, 0, 1, 3, 0, 2, 0, 0, 5, 0, 0, 5, 0, 0, 0, 0, 0, 7, 0, 0, 4, 6]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   3.42100
8	0.213260	MX	ParticleSwarmOptimization	Hepatitis	[0, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 3, 1, 4, 2, 2, 1, 3, 1, 5, 1, 1, 1, 2, 1, 1, 1, 4, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 6, 1, 5, 1, 7, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 5, 0, 1, 1, 1, 2, 1, 2, 1, 1, 7, 1, 1, 1, 5, 1, 1, 2, 1, 1, 7, 1, 1, 7, 1, 7, 1, 1, 1, 2, 2, 2, 1, 1, 2, 1, 1, 3, 2, 1, 2, 0, 1, 5, 1, 1, 1, 1, 1, 3, 1, 1, 1, 3, 1, 1, 2, 6, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 0, 4, 1, 1, 0, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 2, 6, 2]	PSO P-OwnWay(0.950000) P-PreviousPosition(0.050000) P-BestPosition(0.000000)	 115.93500
9	0.113892	MX	AntColonyOptimization	Hepatitis	[0, 1, 1, 2, 3, 4, 5, 5, 2, 4, 1, 6, 7, 4, 7, 1, 3, 5, 2, 2, 2, 1, 6, 3, 3, 6, 4, 7, 6, 3, 5, 1, 2, 4, 7, 4, 8, 0, 6, 5, 0, 7, 3, 6, 0, 4, 1, 4, 5, 0, 6, 2, 1, 4, 7, 8, 8, 3, 4, 4, 1, 3, 3, 5, 2, 7, 3, 4, 0, 6, 5, 6, 2, 7, 3, 1, 8, 6, 1, 0, 6, 6, 7, 3, 7, 4, 0, 4, 1, 2, 6, 3, 2, 6, 2, 4, 8, 5, 1, 3, 8, 5, 1, 3, 8, 5, 2, 1, 3, 3, 7, 0, 7, 0, 4, 4, 2, 0, 7, 1, 8, 3, 6, 3, 0, 7, 2, 6, 4, 3, 8, 7, 3, 8, 0, 5, 2, 6, 3, 2, 5, 0, 7, 4, 3, 2, 2, 3, 5, 4, 4, 7, 0, 8, 1]	ACO MST(false) AFN(true) Alpha(0.500000) Beta(0.500000) Ro(0.200000)	   7.73500
9	0.118946	MX	GeneticAlgorithm	Hepatitis	[0, 1, 2, 1, 3, 4, 5, 4, 2, 2, 6, 4, 4, 4, 0, 4, 6, 1, 2, 6, 4, 1, 7, 8, 6, 3, 6, 3, 4, 6, 6, 7, 6, 0, 1, 2, 0, 4, 0, 0, 0, 7, 0, 5, 1, 3, 3, 0, 3, 2, 0, 0, 0, 0, 8, 0, 8, 0, 0, 6, 6, 6, 7, 0, 0, 0, 1, 0, 0, 0, 8, 0, 0, 0, 0, 0, 5, 0, 5, 4, 0, 8, 3, 0, 0, 7, 6, 0, 0, 6, 1, 0, 4, 5, 7, 5, 4, 7, 7, 3, 0, 7, 8, 0, 7, 0, 7, 7, 1, 7, 6, 2, 7, 7, 6, 2, 7, 1, 0, 0, 7, 5, 7, 1, 8, 6, 4, 4, 8, 4, 4, 4, 1, 4, 7, 0, 5, 2, 3, 5, 2, 8, 5, 5, 8, 5, 6, 4, 8, 1, 1, 0, 3, 7, 0]	AG Crossover(0.900000) Mutation(0.100000)	  12.01600
9	0.081922	MX	BeeColonyOptimization	Hepatitis	[0, 1, 2, 0, 3, 3, 2, 2, 0, 0, 2, 4, 5, 2, 6, 1, 3, 7, 8, 0, 2, 3, 0, 0, 4, 3, 0, 4, 2, 5, 2, 3, 1, 1, 3, 0, 8, 6, 1, 5, 6, 3, 1, 1, 7, 7, 4, 5, 4, 6, 3, 0, 3, 5, 0, 4, 7, 7, 8, 5, 5, 6, 6, 5, 8, 5, 3, 5, 2, 6, 8, 1, 2, 2, 3, 7, 2, 6, 5, 1, 2, 1, 5, 6, 6, 1, 4, 0, 2, 2, 4, 1, 8, 1, 4, 6, 5, 6, 5, 8, 0, 7, 2, 0, 7, 1, 5, 1, 2, 1, 3, 4, 5, 3, 0, 0, 8, 6, 5, 0, 1, 7, 7, 6, 4, 7, 2, 3, 4, 8, 5, 8, 3, 4, 1, 8, 7, 5, 1, 7, 3, 2, 3, 3, 2, 7, 1, 2, 3, 0, 7, 0, 4, 2, 1]	BCO TurnsMaxNotImproved(5)	 834.75300
9	0.181898	MX	CoralReefOptimization	Hepatitis	[0, 1, 2, 2, 2, 2, 3, 3, 2, 4, 5, 2, 2, 2, 2, 5, 2, 6, 2, 2, 0, 7, 2, 1, 7, 6, 2, 2, 7, 2, 7, 2, 2, 4, 1, 2, 7, 0, 3, 2, 2, 8, 2, 2, 0, 3, 1, 2, 2, 6, 2, 2, 2, 2, 2, 7, 2, 2, 2, 3, 6, 2, 2, 2, 2, 2, 8, 4, 2, 2, 2, 2, 2, 1, 2, 2, 7, 6, 3, 8, 2, 2, 2, 3, 1, 2, 2, 2, 2, 2, 5, 4, 6, 2, 2, 2, 2, 2, 1, 2, 2, 2, 5, 2, 2, 2, 4, 8, 2, 2, 2, 2, 5, 7, 4, 2, 2, 2, 2, 2, 0, 2, 7, 6, 8, 6, 0, 2, 2, 4, 0, 2, 5, 2, 5, 2, 7, 1, 2, 2, 2, 2, 2, 8, 2, 2, 6, 6, 6, 1, 4, 2, 2, 8, 7]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.050000) StepsUntilDepredation(1)	   6.70400
9	0.155473	MX	CoralReefOptimization	Hepatitis	[0, 0, 1, 1, 2, 0, 3, 0, 4, 5, 4, 2, 5, 6, 4, 7, 0, 0, 0, 7, 2, 6, 0, 1, 1, 6, 6, 8, 1, 4, 6, 6, 6, 6, 4, 8, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 7, 4, 4, 4, 7, 3, 4, 1, 1, 2, 4, 4, 1, 7, 4, 4, 4, 3, 4, 4, 4, 8, 1, 4, 3, 4, 6, 0, 8, 4, 8, 2, 4, 4, 6, 4, 4, 4, 6, 4, 1, 4, 4, 4, 4, 3, 8, 8, 8, 8, 1, 8, 8, 5, 0, 8, 8, 8, 8, 7, 8, 1, 3, 5, 7, 8, 8, 0, 8, 8, 5, 5, 8, 0, 3, 3, 7, 8, 8, 8, 3, 2, 8, 8, 4, 8, 8, 4, 8, 0, 5, 3, 8, 4, 2, 3, 6, 4, 0, 1, 0, 5, 0, 8, 1, 0, 0, 2, 0]	CRO dimension(25) InsertRand(true) InsertRank(false) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   5.71900
